rank_id,center_pos,start_pos,end_pos,class_id,weight,score
16634,118873760,118873752,118873769,5,3.3872,3.5543
16635,122713903,122713895,122713912,7,3.9172,3.5543
16636,117796604,117796596,117796613,7,3.308,3.5541
16637,127892449,127892441,127892458,9,3.4191,3.5540000000000003
16638,7789140,7789132,7789149,4,4.3251,3.554
16639,101041459,101041451,101041468,3,3.4225,3.554
16640,24907206,24907198,24907215,9,3.1135,3.5539000000000005
16641,77727683,77727675,77727692,8,4.5143,3.5539
16642,72425939,72425931,72425948,3,4.0899,3.5538999999999996
16643,38360254,38360246,38360263,3,3.1746,3.5537
16644,91784858,91784850,91784867,3,3.1831,3.5537
16645,131177375,131177367,131177384,4,4.1649,3.5537
16646,51237578,51237570,51237587,0,3.3556,3.5535
16647,120465638,120465630,120465647,1,3.9508,3.5535
16648,4014159,4014151,4014168,8,4.466,3.5534999999999997
16649,127323418,127323410,127323427,3,3.3391,3.5534999999999997
16650,20455044,20455036,20455053,9,4.284,3.5529
16651,3280793,3280785,3280802,9,3.6289,3.5528999999999997
16652,65415530,65415522,65415539,5,3.8996,3.5528999999999997
16653,47412198,47412190,47412207,5,3.5421,3.5528000000000004
16654,79299093,79299085,79299102,8,3.2299,3.5526
16655,82021350,82021342,82021359,5,3.5654,3.5526
16656,32576237,32576229,32576246,1,3.2749,3.5524999999999998
16657,59047162,59047154,59047171,5,3.219,3.5523000000000002
16658,119882857,119882849,119882866,5,3.0448,3.5523
16659,1242450,1242442,1242459,7,4.1739,3.552
16660,78599767,78599759,78599776,5,3.2034,3.552
16661,116650576,116650568,116650585,0,3.0506,3.5519
16662,128888198,128888190,128888207,0,3.0783,3.5519
16663,95550810,95550802,95550819,5,3.1931,3.5516
16664,107183314,107183306,107183323,0,3.8356,3.5514
16665,42397913,42397905,42397922,8,3.7011,3.5511
16666,79520868,79520860,79520877,9,3.0888,3.5511
16667,90795706,90795698,90795715,0,4.1238,3.5509000000000004
16668,37940948,37940940,37940957,6,3.2549,3.5506
16669,40223672,40223664,40223681,3,3.2487,3.5506
16670,85685939,85685931,85685948,5,3.5317,3.5504
16671,25428707,25428699,25428716,5,3.0255,3.5503000000000005
16672,2475628,2475620,2475637,7,3.8665,3.5503
16673,52956180,52956172,52956189,9,4.4622,3.5503
16674,61206105,61206097,61206114,9,4.266,3.5503
16675,81376738,81376730,81376747,0,4.5702,3.5503
16676,24764981,24764973,24764990,3,3.0269,3.5502
16677,23065811,23065803,23065820,4,3.7055,3.5497
16678,122215749,122215741,122215758,5,3.4737,3.5496999999999996
16679,15282239,15282231,15282248,7,4.3089,3.5496
16680,22998452,22998444,22998461,5,3.5072,3.5493
16681,16174296,16174288,16174305,0,4.0742,3.5492000000000004
16682,34853857,34853849,34853866,7,3.4647,3.5489
16683,87054615,87054607,87054624,4,4.5302,3.5489
16684,94126851,94126843,94126860,8,3.2111,3.5489
16685,29034887,29034879,29034896,5,3.3936,3.5488999999999997
16686,106893406,106893398,106893415,0,3.2916,3.5488
16687,69381776,69381768,69381785,2,3.5918,3.5485
16688,21591936,21591928,21591945,5,3.0443,3.5484
16689,78288275,78288267,78288284,4,4.9031,3.5481999999999996
16690,102923230,102923222,102923239,3,3.9788,3.5481999999999996
16691,21834143,21834135,21834152,8,3.475,3.5481
16692,63435002,63434994,63435011,4,3.8827,3.5479000000000003
16693,73631982,73631974,73631991,0,3.9066,3.5478
16694,119706987,119706979,119706996,1,3.3726,3.5478
16695,86949472,86949464,86949481,3,3.4895,3.5476
16696,87875076,87875068,87875085,5,3.0706,3.5476
16697,57049899,57049891,57049908,5,3.4622,3.5475000000000003
16698,46729125,46729117,46729134,1,3.2984,3.5473
16699,54431638,54431630,54431647,4,3.8508,3.5472
16700,128363549,128363541,128363558,1,3.2284,3.5472
16701,86290848,86290840,86290857,3,3.1085,3.5471
16702,39572451,39572443,39572460,0,3.109,3.5469
16703,5297021,5297013,5297030,3,3.4597,3.5468
16704,27124987,27124979,27124996,5,3.5086,3.5467999999999997
16705,85332627,85332619,85332636,0,3.1427,3.5467
16706,115204878,115204870,115204887,1,3.2411,3.5465999999999998
16707,96133341,96133333,96133350,3,4.1972,3.5465
16708,99718091,99718083,99718100,9,3.1057,3.5465
16709,105108207,105108199,105108216,5,3.0106,3.5464999999999995
16710,14809686,14809678,14809695,7,3.0443,3.5463999999999998
16711,88695700,88695692,88695709,0,3.1146,3.5462999999999996
16712,81592387,81592379,81592396,3,3.5129,3.5461
16713,21412763,21412755,21412772,8,3.5735,3.5460000000000003
16714,81724422,81724414,81724431,9,3.2218,3.5458
16715,97837846,97837838,97837855,3,4.1952,3.5456000000000003
16716,4284525,4284517,4284534,-1,4.4855,3.5455
16717,11193656,11193648,11193665,3,3.0283,3.5455
16718,45921111,45921103,45921120,-1,4.4855,3.5455
16719,64858141,64858133,64858150,-1,4.4855,3.5455
16720,72591082,72591074,72591091,-1,4.4855,3.5455
16721,129993995,129993987,129994004,8,3.6364,3.5455
16722,21774527,21774519,21774536,0,3.8447,3.5453
16723,82827348,82827340,82827357,5,3.1421,3.5452000000000004
16724,101458371,101458363,101458380,0,3.3054,3.5451000000000006
16725,119623111,119623103,119623120,3,3.7235,3.545
16726,70348924,70348916,70348933,4,4.7471,3.5449
16727,91492491,91492483,91492500,7,3.8447,3.5449
16728,3922986,3922978,3922995,7,3.1785,3.5448
16729,77987944,77987936,77987953,7,3.082,3.5446
16730,93286018,93286010,93286027,1,3.2097,3.5445
16731,10510131,10510123,10510140,0,3.1675,3.5441000000000003
16732,47716047,47716039,47716056,-1,4.4841,3.544
16733,87799037,87799029,87799046,-1,4.4841,3.544
16734,63904701,63904693,63904710,9,3.1824,3.5439
16735,79832103,79832095,79832112,5,3.7986,3.5439
16736,7349187,7349179,7349196,0,3.7352,3.5438
16737,9145832,9145824,9145841,5,4.0004,3.5436
16738,25866088,25866080,25866097,4,4.2069,3.5435999999999996
16739,72706892,72706884,72706901,7,4.0506,3.5434
16740,113928779,113928771,113928788,5,3.5735,3.5434
16741,992300,992292,992309,0,3.2815,3.5433
16742,72721553,72721545,72721562,9,3.2807,3.5431999999999997
16743,117334174,117334166,117334183,5,3.2644,3.543
16744,75342845,75342837,75342854,8,3.8729,3.5429
16745,69421576,69421568,69421585,2,3.1785,3.5425999999999997
16746,96716037,96716029,96716046,9,3.1805,3.5425000000000004
16747,17991387,17991379,17991396,9,4.2549,3.5424999999999995
16748,24117835,24117827,24117844,4,3.5243,3.5423999999999998
16749,43384859,43384851,43384868,5,3.3363,3.5423
16750,70373478,70373470,70373487,4,5.0227,3.5423
16751,95256233,95256225,95256242,3,3.3125,3.5423
16752,108657372,108657364,108657381,3,4.1343,3.5420999999999996
16753,16306997,16306989,16307006,8,3.4271,3.5418999999999996
16754,60061039,60061031,60061048,8,3.5513,3.5417
16755,87437514,87437506,87437523,4,3.6517,3.5416999999999996
16756,30820700,30820692,30820709,1,3.7399,3.5415
16757,93114634,93114626,93114643,5,3.5952,3.5414
16758,86503769,86503761,86503778,3,3.3143,3.5412
16759,103385137,103385129,103385146,0,3.3002,3.5411
16760,10526507,10526499,10526516,7,4.0241,3.5410999999999997
16761,74292231,74292223,74292240,9,3.3536,3.541
16762,106935903,106935895,106935912,5,3.1752,3.5408999999999997
16763,38297721,38297713,38297730,5,3.3655,3.5408
16764,71173464,71173456,71173473,3,3.1073,3.5408
16765,88236972,88236964,88236981,7,3.8356,3.5406000000000004
16766,127148337,127148329,127148346,8,3.5346,3.5405
16767,128192196,128192188,128192205,5,3.0405,3.5405
16768,71772277,71772269,71772286,7,3.4522,3.5401
16769,28832931,28832923,28832940,3,3.0625,3.5399
16770,129701152,129701144,129701161,0,4.0731,3.5397
16771,20119424,20119416,20119433,9,4.3478,3.5396
16772,111111383,111111375,111111392,9,3.7932,3.5396
16773,23772800,23772792,23772809,1,3.4353,3.5395000000000003
16774,72673152,72673144,72673161,3,3.6517,3.5395
16775,82338074,82338066,82338083,4,3.5768,3.5394
16776,6097727,6097719,6097736,8,3.0386,3.5393999999999997
16777,70619639,70619631,70619648,9,4.3726,3.5393999999999997
16778,71762279,71762271,71762288,8,3.0655,3.5389
16779,8754070,8754062,8754079,8,3.011,3.5387999999999997
16780,58700085,58700077,58700094,8,3.6968,3.5384
16781,3632232,3632224,3632241,4,4.2314,3.5382
16782,84119724,84119716,84119733,8,3.0182,3.5381
16783,5435968,5435960,5435977,5,3.3947,3.5380000000000003
16784,70675507,70675499,70675516,-1,4.4828,3.538
16785,83426225,83426217,83426234,-1,4.4828,3.538
16786,89529309,89529301,89529318,9,4.0079,3.5378
16787,108198859,108198851,108198868,8,4.224,3.5376000000000003
16788,10908734,10908726,10908743,7,3.0205,3.5372000000000003
16789,24414896,24414888,24414905,3,3.9431,3.5372
16790,82569998,82569990,82570007,5,3.6556,3.537
16791,46210209,46210201,46210218,9,4.2526,3.5369
16792,83532793,83532785,83532802,3,3.2815,3.5369
16793,25815756,25815748,25815765,0,3.301,3.5366999999999997
16794,89403573,89403565,89403582,7,3.4895,3.5365
16795,126443675,126443667,126443684,5,3.6421,3.5362
16796,16194476,16194468,16194485,9,3.7077,3.5360000000000005
16797,78059928,78059920,78059937,0,4.3655,3.5359
16798,39419160,39419152,39419169,4,3.7852,3.5358
16799,5536549,5536541,5536558,0,3.2916,3.5356
16800,117910052,117910044,117910061,5,3.2125,3.5356
16801,70817380,70817372,70817389,9,3.1267,3.5355
16802,80572355,80572347,80572364,5,4.0386,3.5354
16803,90032812,90032804,90032821,0,3.7122,3.5354
16804,3581071,3581063,3581080,3,3.0434,3.5353000000000003
16805,37869726,37869718,37869735,7,3.0926,3.5352
16806,80962751,80962743,80962760,1,4.1938,3.5352
16807,15685883,15685875,15685892,3,3.3497,3.5351000000000004
16808,20570437,20570429,20570446,-1,4.4815,3.535
16809,40018475,40018467,40018484,3,3.4237,3.5347
16810,90649750,90649742,90649759,1,3.1361,3.5344
16811,64606317,64606309,64606326,8,4.2132,3.5343999999999998
16812,30911075,30911067,30911084,0,4.5436,3.5343
16813,62911323,62911315,62911332,8,3.3143,3.5343
16814,44032997,44032989,44033006,5,3.4711,3.5340999999999996
16815,65373928,65373920,65373937,9,3.1397,3.5340000000000003
16816,102680725,102680717,102680734,5,4.1409,3.534
16817,66807852,66807844,66807861,0,3.1537,3.5339
16818,7691874,7691866,7691883,3,3.1739,3.5334999999999996
16819,64742590,64742582,64742599,8,3.0325,3.5334
16820,112153885,112153877,112153894,4,4.104,3.5334
16821,64702379,64702371,64702388,8,3.1469,3.5332
16822,39324912,39324904,39324921,5,3.0835,3.5330999999999997
16823,100896792,100896784,100896801,0,3.7375,3.533
16824,70511672,70511664,70511681,4,3.6676,3.5329
16825,51690983,51690975,51690992,7,3.0706,3.5328999999999997
16826,96958635,96958627,96958644,2,3.2147,3.5327
16827,21336968,21336960,21336977,3,3.27,3.5326
16828,98404694,98404686,98404703,3,3.7986,3.5326
16829,38441089,38441081,38441098,0,3.4225,3.5325999999999995
16830,76559943,76559935,76559952,4,4.2716,3.5325999999999995
16831,62099127,62099119,62099136,7,3.0092,3.5324999999999998
16832,65430891,65430883,65430900,5,3.0255,3.5322
16833,27563659,27563651,27563668,9,3.1911,3.5321
16834,59794621,59794613,59794630,0,3.3595,3.5321
16835,30389308,30389300,30389317,9,3.0273,3.5320000000000005
16836,43234531,43234523,43234540,9,3.1118,3.532
16837,84570185,84570177,84570194,5,3.2749,3.532
16838,41176065,41176057,41176074,0,3.0017,3.5317
16839,80556687,80556679,80556696,5,4.0565,3.5315
16840,116636839,116636831,116636848,5,3.4535,3.5315
16841,15246144,15246136,15246153,3,3.2396,3.5314
16842,30597713,30597705,30597722,4,3.3546,3.5312
16843,45838305,45838297,45838314,5,3.4425,3.5311000000000003
16844,83614553,83614545,83614562,9,3.399,3.5311
16845,54979803,54979795,54979812,9,3.2457,3.531
16846,13413163,13413155,13413172,4,4.0386,3.5309999999999997
16847,87166411,87166403,87166420,5,3.1605,3.5309
16848,45569965,45569957,45569974,9,3.4895,3.5304
16849,20083454,20083446,20083463,5,3.5331,3.5303
16850,65752642,65752634,65752651,5,3.1337,3.5303
16851,71515705,71515697,71515714,4,4.4123,3.5302999999999995
16852,19983466,19983458,19983475,7,3.1175,3.5300000000000002
16853,45109166,45109158,45109175,8,3.153,3.53
16854,74580547,74580539,74580556,0,3.6271,3.5299000000000005
16855,75994483,75994475,75994492,7,3.5258,3.5299000000000005
16856,74679079,74679071,74679088,8,3.0605,3.5294
16857,60299303,60299295,60299312,3,3.0,3.5291
16858,62876921,62876913,62876930,8,3.8894,3.529
16859,11129270,11129262,11129279,6,3.0061,3.5289
16860,19743323,19743315,19743332,0,3.1791,3.5289
16861,64952611,64952603,64952620,5,3.2757,3.5287
16862,10790466,10790458,10790475,0,3.767,3.5286
16863,59813228,59813220,59813237,0,3.301,3.5286
16864,112340080,112340072,112340089,0,3.5834,3.5284
16865,23807283,23807275,23807292,8,3.3335,3.5282
16866,57355983,57355975,57355992,0,3.248,3.5281
16867,68260038,68260030,68260047,0,3.1397,3.5281
16868,22069419,22069411,22069428,8,3.567,3.5280000000000005
16869,99395497,99395489,99395506,8,3.1113,3.5279999999999996
16870,124394725,124394717,124394734,7,3.1024,3.5279000000000003
16871,24614586,24614578,24614595,9,3.5817,3.5277999999999996
16872,20122947,20122939,20122956,6,3.0255,3.5277000000000003
16873,119896419,119896411,119896428,0,3.0088,3.5277
16874,81361305,81361297,81361314,1,3.3028,3.5275999999999996
16875,99578913,99578905,99578922,3,3.2373,3.5275
16876,48001973,48001965,48001982,7,3.04,3.5272
16877,61357806,61357798,61357815,5,4.2725,3.5272
16878,18114889,18114881,18114898,3,3.1343,3.5269
16879,7560191,7560183,7560200,8,3.5287,3.5264
16880,17902189,17902181,17902198,0,3.5421,3.5261000000000005
16881,24310694,24310686,24310703,-1,4.4776,3.5261
16882,87045430,87045422,87045439,0,3.9393,3.5261
16883,30504707,30504699,30504716,5,3.9066,3.526
16884,87338830,87338822,87338839,9,3.5575,3.5259
16885,65802672,65802664,65802681,1,3.1518,3.5255000000000005
16886,105650620,105650612,105650629,8,3.7077,3.5255
16887,92930345,92930337,92930354,3,3.2013,3.5254000000000003
16888,24517363,24517355,24517372,0,3.1851,3.5252999999999997
16889,2075912,2075904,2075921,5,3.4179,3.5252
16890,113280012,113280004,113280021,5,3.0846,3.5252
16891,73995795,73995787,73995804,5,3.2321,3.5251
16892,94874582,94874574,94874591,7,3.3615,3.5251
16893,130694756,130694748,130694765,0,3.172,3.5251
16894,59767176,59767168,59767185,9,3.3316,3.5248000000000004
16895,59732083,59732075,59732092,9,3.2503,3.5248
16896,17126569,17126561,17126578,3,3.3686,3.5247
16897,48620464,48620456,48620473,6,3.0246,3.5246999999999997
16898,96746546,96746538,96746555,9,3.4202,3.5246
16899,42219119,42219111,42219128,0,3.4437,3.5244999999999997
16900,20906342,20906334,20906351,3,3.3979,3.5241
16901,93552289,93552281,93552298,8,3.4828,3.5241
16902,102522386,102522378,102522395,4,3.6819,3.5241
16903,31124729,31124721,31124738,5,3.1925,3.5240000000000005
16904,59609360,59609352,59609369,5,3.4559,3.524
16905,88528124,88528116,88528133,0,3.2255,3.5239000000000003
16906,43928419,43928411,43928428,8,4.0,3.5239
16907,29010828,29010820,29010837,4,3.8827,3.5237999999999996
16908,50982498,50982490,50982507,8,3.7423,3.5235000000000003
16909,123776215,123776207,123776224,5,3.0899,3.5235000000000003
16910,22447136,22447128,22447145,3,3.2807,3.5231000000000003
16911,83848442,83848434,83848451,9,3.2941,3.5231000000000003
16912,119413438,119413430,119413447,9,3.0953,3.5229999999999997
16913,117366511,117366503,117366520,5,3.2636,3.5229
16914,91283249,91283241,91283258,6,3.9208,3.5227
16915,120612458,120612450,120612467,3,3.2418,3.5225
16916,44020071,44020063,44020080,8,4.0472,3.5223999999999998
16917,112032883,112032875,112032892,9,3.9788,3.5218
16918,47297346,47297338,47297355,-1,4.4763,3.5216
16919,47775112,47775104,47775121,-1,4.4763,3.5216
16920,101251232,101251224,101251241,-1,4.4763,3.5216
16921,61188087,61188079,61188096,3,3.1397,3.5214
16922,11107881,11107873,11107890,0,3.2269,3.5213000000000005
16923,20043682,20043674,20043691,3,3.4425,3.5210999999999997
16924,64688622,64688614,64688631,5,3.7595,3.5209
16925,76860218,76860210,76860227,0,4.1778,3.5209
16926,93940864,93940856,93940873,3,3.3872,3.5206999999999997
16927,44183306,44183298,44183315,3,3.3757,3.5206
16928,114661963,114661955,114661972,3,3.7905,3.5206
16929,91108656,91108648,91108665,8,4.0315,3.5202999999999998
16930,50800798,50800790,50800807,3,4.1925,3.5202
16931,102576209,102576201,102576218,9,3.279,3.5202
16932,106166255,106166247,106166264,3,3.1373,3.5202
16933,19130101,19130093,19130110,1,3.0491,3.5200000000000005
16934,116339792,116339784,116339801,3,3.2299,3.5199
16935,48418581,48418573,48418590,9,3.0009,3.5197999999999996
16936,30061162,30061154,30061171,6,3.0555,3.5197000000000003
16937,63108931,63108923,63108940,5,3.4881,3.5196000000000005
16938,74732015,74732007,74732024,1,3.3188,3.5196000000000005
16939,21228096,21228088,21228105,8,3.3325,3.5196
16940,73382832,73382824,73382841,9,3.2464,3.5196
16941,31368039,31368031,31368048,3,3.4815,3.5195999999999996
16942,82560357,82560349,82560366,8,3.5143,3.5195999999999996
16943,58919013,58919005,58919022,6,3.1555,3.5195000000000007
16944,85126280,85126272,85126289,3,3.6326,3.5194
16945,100224513,100224505,100224522,3,3.8665,3.5194
16946,101269631,101269623,101269640,5,4.2588,3.5193
16947,18001143,18001135,18001152,3,3.1871,3.5192
16948,76895107,76895099,76895116,7,3.6038,3.5191999999999997
16949,102214306,102214298,102214315,9,3.3179,3.5191999999999997
16950,110956466,110956458,110956475,8,4.567,3.5191
16951,30176689,30176681,30176698,5,3.209,3.519
16952,48739173,48739165,48739182,9,3.3655,3.5189
16953,51923774,51923766,51923783,-1,4.475,3.5187
16954,83506851,83506843,83506860,3,3.2782,3.5187
16955,59944940,59944932,59944949,4,3.8633,3.5185
16956,69472405,69472397,69472414,9,3.1726,3.5185
16957,71363825,71363817,71363834,7,3.0768,3.5185
16958,78895492,78895484,78895501,7,3.6556,3.5185
16959,15736486,15736478,15736495,5,3.857,3.5183999999999997
16960,19429768,19429760,19429777,4,4.8633,3.5183
16961,80661350,80661342,80661359,9,4.3478,3.5183
16962,15077659,15077651,15077668,0,3.2549,3.5181000000000004
16963,77706261,77706253,77706270,5,3.3516,3.5181
16964,78582184,78582176,78582193,9,3.0731,3.5181
16965,115971619,115971611,115971628,8,3.7033,3.5177000000000005
16966,82578123,82578115,82578132,0,3.6517,3.5177
16967,27903239,27903231,27903248,4,3.9957,3.5176
16968,101179069,101179061,101179078,5,3.8633,3.5175
16969,70260396,70260388,70260405,3,3.202,3.5174000000000003
16970,59939846,59939838,59939855,1,3.0209,3.5174
16971,78760328,78760320,78760337,2,3.4012,3.5174
16972,84767575,84767567,84767584,7,3.301,3.5174
16973,65688790,65688782,65688799,9,3.2314,3.5172
16974,13577827,13577819,13577836,3,3.2366,3.5170000000000003
16975,71766632,71766624,71766641,9,3.2111,3.5170000000000003
16976,25143069,25143061,25143078,3,3.4559,3.5168999999999997
16977,113384803,113384795,113384812,3,3.6517,3.5165
16978,116610831,116610823,116610840,9,3.426,3.5164
16979,10566258,10566250,10566267,5,3.2541,3.5163
16980,71759377,71759369,71759386,3,3.3536,3.5163
16981,51460100,51460092,51460109,3,3.2644,3.5161000000000002
16982,106517002,106516994,106517011,5,3.2874,3.5161
16983,74493855,74493847,74493864,4,3.0814,3.516
